Part_ID,Timestamp,Shift,Machine_ID,Operator_ID,Thickness_mm,Diameter_mm,Surface_Roughness_um,Runout_mm
BR_2702,2025-06-10 19:00:21.313912850,Afternoon,CNC_2,OP_08,11.983,305.84,1.01,0.0099
BR_2703,2025-06-10 19:01:21.313912850,Afternoon,CNC_3,OP_07,11.898,299.83,0.91,0.0081
BR_2704,2025-06-10 19:02:21.313912850,Afternoon,CNC_3,OP_07,11.995,300.22,0.99,0.0103
BR_2705,2025-06-10 19:09:42.423138037,Afternoon,CNC_1,OP_05,12.139,299.67,0.54,0.0058
BR_2706,2025-06-10 19:17:56.184530456,Afternoon,CNC_5,OP_06,12.024,306.04,1.54,0.013
BR_2707,2025-06-10 19:18:56.184530456,Afternoon,CNC_4,OP_08,11.98,303.1,1.47,0.0295
BR_2708,2025-06-10 19:20:28.787949760,Afternoon,CNC_2,OP_08,11.982,305.9,0.82,0.0098
BR_2709,2025-06-10 19:21:28.787949760,Afternoon,CNC_1,OP_06,12.07,299.95,0.86,0.0126
BR_2710,2025-06-10 19:23:12.936314515,Afternoon,CNC_3,OP_05,11.911,299.99,1.75,0.0181
BR_2711,2025-06-10 19:30:37.965450153,Afternoon,CNC_5,OP_05,11.991,306.13,1.07,0.0093
BR_2712,2025-06-10 19:34:16.884232824,Afternoon,CNC_5,OP_05,12.02,306.31,0.88,0.0122
BR_2713,2025-06-10 19:36:25.241435752,Afternoon,CNC_1,OP_08,12.123,299.74,2.96,0.036
BR_2714,2025-06-10 19:38:44.681454699,Afternoon,CNC_4,OP_05,12.055,302.82,1.18,0.0087
BR_2715,2025-06-10 19:39:44.681454699,Afternoon,CNC_3,OP_05,12.017,299.83,1.05,0.0329
BR_2716,2025-06-10 19:41:31.598461872,Afternoon,CNC_1,OP_08,12.155,300.0,1.93,0.0321
BR_2717,2025-06-10 19:46:43.524987840,Afternoon,CNC_4,OP_08,12.008,302.92,0.84,0.0256
BR_2718,2025-06-10 20:05:00.674624125,Afternoon,CNC_5,OP_07,12.093,306.13,1.02,0.0093
BR_2719,2025-06-10 20:14:23.989123712,Afternoon,CNC_2,OP_08,11.976,305.87,1.12,0.0142
BR_2720,2025-06-10 20:15:23.989123712,Afternoon,CNC_3,OP_06,12.034,299.82,0.43,0.0137
BR_2721,2025-06-10 20:26:50.477248478,Afternoon,CNC_3,OP_08,12.012,299.85,2.46,0.0154
BR_2722,2025-06-10 20:34:29.109055691,Afternoon,CNC_4,OP_08,12.037,303.02,1.08,0.0156
BR_2723,2025-06-10 20:42:03.860710195,Afternoon,CNC_1,OP_05,12.14,300.19,2.34,0.032
BR_2724,2025-06-10 20:45:07.605146051,Afternoon,CNC_5,OP_07,11.998,305.99,1.27,0.0359
BR_2725,2025-06-10 20:47:39.857133849,Afternoon,CNC_4,OP_05,12.019,302.89,0.56,0.0081
BR_2726,2025-06-10 20:49:28.111824843,Afternoon,CNC_2,OP_07,12.025,305.79,0.91,0.01
BR_2727,2025-06-10 20:50:28.111824843,Afternoon,CNC_2,OP_05,12.032,306.29,0.96,0.0099
BR_2728,2025-06-10 20:51:45.834519972,Afternoon,CNC_2,OP_06,12.073,305.65,0.67,0.007
BR_2729,2025-06-10 20:53:10.783662522,Afternoon,CNC_4,OP_05,12.01,302.96,1.77,0.0165
BR_2730,2025-06-10 20:56:29.323027889,Afternoon,CNC_5,OP_05,11.945,306.15,1.09,0.0228
BR_2731,2025-06-10 21:03:22.160192671,Afternoon,CNC_3,OP_06,12.008,299.96,1.07,0.0198
BR_2732,2025-06-10 21:06:34.787969255,Afternoon,CNC_1,OP_06,12.101,299.89,1.84,0.0343
BR_2733,2025-06-10 21:07:34.787969255,Afternoon,CNC_3,OP_08,11.976,300.11,2.07,0.0167
BR_2734,2025-06-10 21:23:24.315990574,Afternoon,CNC_5,OP_05,11.984,305.78,1.55,0.0183
BR_2735,2025-06-10 21:37:42.279739279,Afternoon,CNC_3,OP_06,11.955,299.65,0.38,0.0184
BR_2736,2025-06-10 21:45:23.679509997,Afternoon,CNC_4,OP_06,11.88,303.07,0.92,0.0294
BR_2737,2025-06-10 22:09:07.972855004,Night,CNC_2,OP_12,12.074,305.8,0.73,0.0292
BR_2738,2025-06-10 22:13:03.869087997,Night,CNC_5,OP_11,11.976,306.03,0.82,0.0154
BR_2739,2025-06-10 22:29:31.047911931,Night,CNC_5,OP_10,11.914,305.98,1.23,0.0349
BR_2740,2025-06-10 22:30:31.047911931,Night,CNC_3,OP_10,12.009,300.05,1.03,0.016
BR_2741,2025-06-10 22:32:47.608781824,Night,CNC_4,OP_09,12.031,302.95,1.12,0.0339
BR_2742,2025-06-10 22:34:04.224080643,Night,CNC_3,OP_12,11.991,300.11,1.35,0.0268
BR_2743,2025-06-10 22:35:09.608608008,Night,CNC_3,OP_09,11.936,299.86,1.29,0.0139
BR_2744,2025-06-10 22:36:09.608608008,Night,CNC_5,OP_11,11.929,306.16,2.17,0.0424
BR_2745,2025-06-10 22:41:01.795399725,Night,CNC_3,OP_12,12.114,299.76,0.81,0.0118
BR_2746,2025-06-10 22:48:37.841687061,Night,CNC_2,OP_09,11.929,306.23,0.96,0.0337
BR_2747,2025-06-10 22:52:56.878883869,Night,CNC_3,OP_10,11.919,300.41,1.51,0.0221
BR_2748,2025-06-10 22:53:56.878883869,Night,CNC_2,OP_10,11.985,306.02,0.41,0.0181
BR_2749,2025-06-10 23:02:16.877887613,Night,CNC_5,OP_12,12.041,306.31,1.68,0.0145
BR_2750,2025-06-10 23:07:20.020984078,Night,CNC_4,OP_10,12.083,303.37,0.81,0.0097
BR_2751,2025-06-10 23:09:47.409122511,Night,CNC_2,OP_09,11.989,305.94,0.59,0.0425
BR_2752,2025-06-10 23:15:23.786419631,Night,CNC_4,OP_12,11.989,303.01,0.82,0.0132
BR_2753,2025-06-10 23:16:54.079428010,Night,CNC_4,OP_10,11.936,302.84,2.03,0.0337
BR_2754,2025-06-10 23:19:01.103488358,Night,CNC_2,OP_10,12.054,305.85,1.13,0.0229
BR_2755,2025-06-10 23:31:29.539108946,Night,CNC_5,OP_11,11.997,306.05,0.99,0.0192
BR_2756,2025-06-10 23:33:12.499448813,Night,CNC_1,OP_11,12.122,299.67,0.83,0.0207
BR_2757,2025-06-10 23:36:22.956289951,Night,CNC_4,OP_12,12.022,303.17,0.91,0.0105
BR_2758,2025-06-10 23:47:25.523931229,Night,CNC_4,OP_11,12.015,303.03,1.59,0.0183
BR_2759,2025-06-10 23:53:34.538226782,Night,CNC_5,OP_09,11.993,306.14,1.42,0.0214
BR_2760,2025-06-10 23:54:34.538226782,Night,CNC_5,OP_10,12.066,305.96,0.93,0.0298
BR_2761,2025-06-10 23:55:34.538226782,Night,CNC_3,OP_10,11.92,300.13,0.81,0.0216
BR_2762,2025-06-10 23:56:34.538226782,Night,CNC_5,OP_10,12.011,306.05,1.27,0.0143
BR_2763,2025-06-11 00:01:33.562238822,Night,CNC_4,OP_12,12.02,303.1,1.33,0.0536
BR_2764,2025-06-11 00:04:31.646974925,Night,CNC_2,OP_12,11.979,306.18,0.9,0.0198
BR_2765,2025-06-11 00:05:31.646974925,Night,CNC_1,OP_11,12.155,299.75,1.33,0.0186
BR_2766,2025-06-11 00:21:22.202477919,Night,CNC_3,OP_10,12.033,299.86,1.41,0.0272
BR_2767,2025-06-11 00:25:08.492134307,Night,CNC_2,OP_10,12.055,306.46,1.97,0.0241
BR_2768,2025-06-11 00:26:31.571473399,Night,CNC_1,OP_10,12.119,300.04,0.87,0.0217
BR_2769,2025-06-11 00:29:59.877989014,Night,CNC_1,OP_10,12.115,299.66,0.86,0.0189
BR_2770,2025-06-11 00:35:41.352546895,Night,CNC_1,OP_10,12.153,299.66,0.7,0.0105
BR_2771,2025-06-11 00:36:41.352546895,Night,CNC_2,OP_09,11.99,305.99,1.09,0.0183
BR_2772,2025-06-11 00:38:17.705099870,Night,CNC_3,OP_10,11.924,299.9,1.64,0.0165
BR_2773,2025-06-11 00:46:31.170990575,Night,CNC_3,OP_09,12.043,299.84,1.05,0.0187
BR_2774,2025-06-11 00:49:35.840707042,Night,CNC_1,OP_10,12.035,300.36,1.99,0.0163
BR_2775,2025-06-11 00:53:33.119745323,Night,CNC_2,OP_12,12.02,305.93,2.15,0.0184
BR_2776,2025-06-11 00:56:23.241200363,Night,CNC_1,OP_12,12.254,300.16,0.84,0.0257
BR_2777,2025-06-11 00:57:23.241200363,Night,CNC_5,OP_09,12.027,306.05,0.57,0.0131
BR_2778,2025-06-11 00:58:23.241200363,Night,CNC_3,OP_10,11.965,299.94,0.98,0.0211
BR_2779,2025-06-11 01:01:20.170270589,Night,CNC_4,OP_12,11.977,302.77,0.6,0.0149
BR_2780,2025-06-11 01:02:30.577813063,Night,CNC_1,OP_12,12.146,300.15,2.57,0.112
BR_2781,2025-06-11 01:03:30.577813063,Night,CNC_5,OP_10,11.999,305.53,1.16,0.0176
BR_2782,2025-06-11 01:12:47.274626979,Night,CNC_3,OP_10,12.038,300.17,0.66,0.0251
BR_2783,2025-06-11 01:32:39.324957937,Night,CNC_2,OP_12,12.073,306.03,0.8,0.0123
BR_2784,2025-06-11 01:40:32.043038907,Night,CNC_3,OP_10,12.066,300.12,0.42,0.0126
BR_2785,2025-06-11 01:50:08.846019587,Night,CNC_2,OP_11,11.942,306.0,0.66,0.0105
BR_2786,2025-06-11 01:51:31.958536399,Night,CNC_2,OP_10,12.001,305.75,1.35,0.0161
BR_2787,2025-06-11 02:07:42.360842856,Night,CNC_1,OP_12,12.153,300.08,0.55,0.0294
BR_2788,2025-06-11 02:08:48.153256908,Night,CNC_1,OP_12,12.204,300.17,0.62,0.0235
BR_2789,2025-06-11 02:23:55.576852368,Night,CNC_3,OP_09,12.018,299.9,1.32,0.0163
BR_2790,2025-06-11 02:50:14.421031964,Night,CNC_5,OP_11,11.966,306.13,1.2,0.0124
BR_2791,2025-06-11 02:56:27.570866469,Night,CNC_3,OP_12,12.022,300.06,0.59,0.0134
BR_2792,2025-06-11 03:16:18.843833296,Night,CNC_4,OP_11,12.091,303.09,0.67,0.0231
BR_2793,2025-06-11 03:20:31.713942063,Night,CNC_2,OP_10,11.987,305.83,0.45,0.0077
BR_2794,2025-06-11 03:22:01.859763810,Night,CNC_2,OP_12,11.965,306.26,1.63,0.0268
BR_2795,2025-06-11 03:24:54.200266707,Night,CNC_1,OP_09,12.127,300.06,0.81,0.0204
BR_2796,2025-06-11 03:29:24.296645835,Night,CNC_5,OP_12,11.967,306.17,0.76,0.0095
BR_2797,2025-06-11 03:30:24.296645835,Night,CNC_1,OP_09,12.171,299.92,0.69,0.0185
BR_2798,2025-06-11 03:35:16.427526853,Night,CNC_4,OP_11,11.968,303.2,1.3,0.0151
BR_2799,2025-06-11 03:55:08.243589215,Night,CNC_3,OP_09,12.065,299.92,1.1,0.0124
BR_2800,2025-06-11 03:56:11.499771549,Night,CNC_3,OP_10,12.025,299.82,0.84,0.0141
BR_2801,2025-06-11 04:04:03.424502395,Night,CNC_5,OP_10,12.035,306.35,0.93,0.0119
BR_2802,2025-06-11 04:15:58.884674080,Night,CNC_1,OP_10,12.164,299.53,0.74,0.0261
BR_2803,2025-06-11 04:30:22.011384847,Night,CNC_1,OP_12,12.173,300.6,1.03,0.0237
BR_2804,2025-06-11 04:46:28.692893181,Night,CNC_4,OP_10,11.985,303.14,1.12,0.0501
BR_2805,2025-06-11 04:50:09.797309798,Night,CNC_3,OP_10,11.951,299.94,0.54,0.0153
BR_2806,2025-06-11 05:09:05.518945255,Night,CNC_1,OP_12,12.107,300.07,1.8,0.0149
BR_2807,2025-06-11 05:16:10.310312372,Night,CNC_5,OP_11,12.046,306.14,0.47,0.0119
BR_2808,2025-06-11 05:17:10.310312372,Night,CNC_3,OP_10,11.912,299.93,1.58,0.0312
BR_2809,2025-06-11 05:20:24.705162013,Night,CNC_4,OP_10,11.9,303.41,1.17,0.0159
BR_2810,2025-06-11 05:26:44.812145689,Night,CNC_5,OP_12,12.011,306.3,0.73,0.0147
BR_2811,2025-06-11 05:28:10.054775682,Night,CNC_2,OP_11,12.042,306.55,0.69,0.0137
BR_2812,2025-06-11 05:33:17.063241420,Night,CNC_4,OP_11,12.049,302.76,1.14,0.0134
BR_2813,2025-06-11 05:38:46.587365075,Night,CNC_5,OP_11,11.952,306.04,0.76,0.0095
BR_2814,2025-06-11 05:39:46.587365075,Night,CNC_1,OP_12,12.073,299.72,1.01,0.012
BR_2815,2025-06-11 05:43:56.368981387,Night,CNC_2,OP_09,11.966,305.78,0.45,0.0118
BR_2816,2025-06-11 05:51:19.401370999,Night,CNC_4,OP_09,11.98,302.93,0.82,0.0119
BR_2817,2025-06-11 05:54:46.683654546,Night,CNC_1,OP_10,12.115,299.94,1.35,0.0202
BR_2818,2025-06-11 05:55:46.683654546,Night,CNC_2,OP_10,12.006,306.07,0.86,0.0188
BR_2819,2025-06-11 05:56:46.683654546,Night,CNC_3,OP_10,12.07,299.98,0.62,0.0165
BR_2820,2025-06-11 05:58:59.180512092,Night,CNC_1,OP_09,12.129,300.16,1.0,0.0109
BR_2821,2025-06-11 06:12:01.075365207,Morning,CNC_5,OP_04,12.047,306.06,1.42,0.0181
BR_2822,2025-06-11 06:13:18.969696496,Morning,CNC_4,OP_02,12.033,303.33,0.89,0.0093
BR_2823,2025-06-11 06:18:20.804534012,Morning,CNC_2,OP_04,11.964,306.17,0.48,0.0234
BR_2824,2025-06-11 06:19:36.142417931,Morning,CNC_1,OP_02,12.165,299.76,0.44,0.0097
BR_2825,2025-06-11 06:21:32.578828494,Morning,CNC_3,OP_04,12.029,299.97,2.2,0.0119
BR_2826,2025-06-11 06:30:57.824339020,Morning,CNC_4,OP_04,12.0,302.98,1.5,0.0076
BR_2827,2025-06-11 06:37:29.361930707,Morning,CNC_4,OP_01,12.009,303.09,1.62,0.0202
BR_2828,2025-06-11 06:38:29.361930707,Morning,CNC_1,OP_04,12.131,300.22,0.78,0.009
BR_2829,2025-06-11 06:41:17.315235941,Morning,CNC_3,OP_03,11.945,300.06,1.05,0.0086
BR_2830,2025-06-11 06:42:17.315235941,Morning,CNC_2,OP_01,12.118,306.12,0.94,0.0106
BR_2831,2025-06-11 06:45:34.007162331,Morning,CNC_1,OP_02,12.187,299.77,1.12,0.0063
BR_2832,2025-06-11 06:50:59.805442399,Morning,CNC_2,OP_01,12.026,305.91,0.5,0.0075
BR_2833,2025-06-11 06:51:59.805442399,Morning,CNC_4,OP_03,11.98,302.62,0.61,0.0068
BR_2834,2025-06-11 06:53:42.081752097,Morning,CNC_2,OP_03,11.995,306.09,0.92,0.0207
BR_2835,2025-06-11 06:56:14.249697381,Morning,CNC_3,OP_04,11.941,300.17,1.45,0.0092
BR_2836,2025-06-11 07:08:50.214767870,Morning,CNC_5,OP_03,12.023,305.74,1.16,0.0199
BR_2837,2025-06-11 07:33:49.901590640,Morning,CNC_3,OP_03,12.017,300.03,0.95,0.0117
BR_2838,2025-06-11 07:34:49.901590640,Morning,CNC_2,OP_03,11.99,305.98,1.79,0.0098
BR_2839,2025-06-11 07:41:59.299054730,Morning,CNC_1,OP_03,12.136,300.34,1.0,0.04
BR_2840,2025-06-11 07:44:18.731802021,Morning,CNC_4,OP_02,11.985,302.82,0.37,0.0151
BR_2841,2025-06-11 07:46:48.232085086,Morning,CNC_5,OP_02,11.975,306.18,1.69,0.0115
BR_2842,2025-06-11 07:53:49.282520384,Morning,CNC_1,OP_01,12.096,300.23,0.61,0.0117
BR_2843,2025-06-11 08:06:21.157518235,Morning,CNC_1,OP_04,12.084,299.96,2.34,0.0347
BR_2844,2025-06-11 08:21:25.501154211,Morning,CNC_3,OP_02,11.965,300.06,0.38,0.0286
BR_2845,2025-06-11 08:25:43.703037244,Morning,CNC_2,OP_03,11.969,306.22,1.24,0.0193
BR_2846,2025-06-11 08:27:56.242737438,Morning,CNC_3,OP_04,12.054,299.78,1.4,0.02
BR_2847,2025-06-11 08:35:40.956030311,Morning,CNC_2,OP_02,11.969,305.91,0.55,0.006
BR_2848,2025-06-11 08:37:07.661472994,Morning,CNC_3,OP_01,11.898,300.04,0.57,0.0487
BR_2849,2025-06-11 08:41:16.746325279,Morning,CNC_1,OP_03,12.151,300.41,1.13,0.0084
BR_2850,2025-06-11 08:43:29.966848841,Morning,CNC_4,OP_04,12.031,302.92,1.62,0.009
BR_2851,2025-06-11 08:48:50.651795737,Morning,CNC_2,OP_02,12.048,305.95,1.6,0.0459
BR_2852,2025-06-11 08:50:13.140356403,Morning,CNC_5,OP_04,12.008,306.31,1.09,0.0071
BR_2853,2025-06-11 08:51:16.947226588,Morning,CNC_5,OP_02,11.943,306.13,0.86,0.0117
BR_2854,2025-06-11 09:03:48.134021124,Morning,CNC_1,OP_01,12.097,300.44,0.66,0.0096
BR_2855,2025-06-11 09:04:48.134021124,Morning,CNC_3,OP_03,12.03,300.22,0.51,0.0214
BR_2856,2025-06-11 09:08:19.674388646,Morning,CNC_3,OP_01,12.073,299.97,0.72,0.0086
BR_2857,2025-06-11 09:09:34.540969313,Morning,CNC_1,OP_03,12.08,299.94,1.17,0.0128
BR_2858,2025-06-11 09:10:34.540969313,Morning,CNC_5,OP_03,12.011,305.84,0.61,0.0035
BR_2859,2025-06-11 09:11:34.540969313,Morning,CNC_5,OP_04,11.972,305.74,1.6,0.0103
BR_2860,2025-06-11 09:12:34.540969313,Morning,CNC_3,OP_02,11.959,300.07,0.98,0.0228
BR_2861,2025-06-11 09:22:39.245263874,Morning,CNC_2,OP_01,12.002,306.13,0.8,0.0105
BR_2862,2025-06-11 09:24:18.831075874,Morning,CNC_4,OP_01,11.993,303.15,0.52,0.0052
BR_2863,2025-06-11 09:39:20.318509634,Morning,CNC_2,OP_01,11.899,305.98,0.51,0.0072
BR_2864,2025-06-11 09:43:41.729704386,Morning,CNC_5,OP_04,12.01,306.39,1.57,0.0112
BR_2865,2025-06-11 09:46:33.866887330,Morning,CNC_2,OP_04,12.016,305.73,1.12,0.0137
BR_2866,2025-06-11 09:50:54.180517688,Morning,CNC_4,OP_04,12.037,302.71,0.86,0.0048
BR_2867,2025-06-11 09:54:32.314825386,Morning,CNC_2,OP_03,11.971,305.84,0.76,0.0064
BR_2868,2025-06-11 10:01:38.923935950,Morning,CNC_2,OP_01,11.921,306.0,1.06,0.0097
BR_2869,2025-06-11 10:03:18.516990469,Morning,CNC_2,OP_03,11.979,305.78,0.94,0.031
BR_2870,2025-06-11 10:05:29.163052225,Morning,CNC_2,OP_01,12.035,306.27,2.06,0.0201
BR_2871,2025-06-11 10:16:42.724920439,Morning,CNC_1,OP_01,12.134,299.85,1.15,0.0128
BR_2872,2025-06-11 10:31:20.903255522,Morning,CNC_5,OP_02,12.042,305.82,1.13,0.0078
BR_2873,2025-06-11 10:42:30.145124281,Morning,CNC_4,OP_01,11.935,303.21,1.08,0.0136
BR_2874,2025-06-11 10:45:13.277892330,Morning,CNC_5,OP_04,12.041,306.04,1.21,0.0325
BR_2875,2025-06-11 10:52:48.015039795,Morning,CNC_1,OP_04,12.15,300.16,0.81,0.0124
BR_2876,2025-06-11 10:56:02.086393518,Morning,CNC_1,OP_04,12.121,299.99,0.61,0.0048
BR_2877,2025-06-11 10:59:28.558078502,Morning,CNC_1,OP_02,12.193,300.05,1.51,0.0661
BR_2878,2025-06-11 11:00:37.261338516,Morning,CNC_1,OP_02,12.152,299.71,0.99,0.0119
BR_2879,2025-06-11 11:05:05.568967588,Morning,CNC_2,OP_03,11.951,305.97,0.74,0.0076
BR_2880,2025-06-11 11:06:07.357530830,Morning,CNC_5,OP_01,12.049,305.79,1.09,0.0124
BR_2881,2025-06-11 11:08:08.202231701,Morning,CNC_3,OP_01,11.988,300.39,0.79,0.007
BR_2882,2025-06-11 11:17:47.571185288,Morning,CNC_4,OP_04,12.002,303.26,1.14,0.006
BR_2883,2025-06-11 11:18:57.179483261,Morning,CNC_1,OP_04,12.097,299.87,1.19,0.028
BR_2884,2025-06-11 11:19:57.179483261,Morning,CNC_5,OP_04,11.997,305.96,0.73,0.0093
BR_2885,2025-06-11 11:20:57.179483261,Morning,CNC_1,OP_04,12.093,299.97,1.01,0.019
BR_2886,2025-06-11 11:35:05.151171246,Morning,CNC_1,OP_04,12.132,300.43,1.73,0.0441
BR_2887,2025-06-11 11:38:37.276591600,Morning,CNC_1,OP_04,12.143,300.08,2.55,0.0228
BR_2888,2025-06-11 11:41:15.267616540,Morning,CNC_1,OP_01,12.172,299.91,1.34,0.0185
BR_2889,2025-06-11 11:49:34.877429038,Morning,CNC_1,OP_02,12.072,300.03,1.32,0.0353
BR_2890,2025-06-11 11:58:36.925828702,Morning,CNC_4,OP_04,12.05,302.69,0.63,0.0104
BR_2891,2025-06-11 12:00:38.051765920,Morning,CNC_5,OP_01,12.052,305.99,1.07,0.0092
BR_2892,2025-06-11 12:06:32.928599069,Morning,CNC_1,OP_04,12.134,299.78,0.39,0.0274
BR_2893,2025-06-11 12:13:55.299518986,Morning,CNC_1,OP_03,12.15,299.63,0.63,0.0039
BR_2894,2025-06-11 12:19:14.259180690,Morning,CNC_1,OP_03,12.159,300.4,0.45,0.0047
BR_2895,2025-06-11 12:20:14.259180690,Morning,CNC_1,OP_01,12.149,299.99,1.08,0.0096
BR_2896,2025-06-11 12:30:40.218565512,Morning,CNC_2,OP_02,12.03,305.85,0.79,0.0192
BR_2897,2025-06-11 12:34:32.587273683,Morning,CNC_2,OP_03,11.981,305.66,0.63,0.0266
BR_2898,2025-06-11 12:36:12.170444265,Morning,CNC_3,OP_03,11.962,299.96,1.32,0.0126
BR_2899,2025-06-11 12:38:58.305092621,Morning,CNC_1,OP_02,12.166,299.97,0.87,0.0077
BR_2900,2025-06-11 12:39:58.305092621,Morning,CNC_3,OP_03,11.924,300.15,0.62,0.0074
BR_2901,2025-06-11 12:40:58.305092621,Morning,CNC_4,OP_04,12.031,302.81,2.24,0.0219
BR_2902,2025-06-11 12:48:13.454814674,Morning,CNC_3,OP_02,12.036,299.89,2.67,0.0151
BR_2903,2025-06-11 12:49:13.454814674,Morning,CNC_5,OP_03,11.961,305.82,1.85,0.0172
BR_2904,2025-06-11 12:51:55.101909737,Morning,CNC_2,OP_02,12.071,305.96,0.49,0.0113
BR_2905,2025-06-11 12:55:36.865642017,Morning,CNC_2,OP_04,11.982,305.6,0.69,0.0157
BR_2906,2025-06-11 12:56:36.865642017,Morning,CNC_1,OP_03,12.124,299.84,1.06,0.0146
BR_2907,2025-06-11 13:14:41.310902900,Morning,CNC_1,OP_01,12.113,300.13,1.3,0.0075
BR_2908,2025-06-11 13:15:58.214506454,Morning,CNC_4,OP_03,12.022,302.75,1.13,0.0173
BR_2909,2025-06-11 13:17:47.021859294,Morning,CNC_4,OP_03,11.98,303.2,1.4,0.0072
BR_2910,2025-06-11 13:19:35.718766711,Morning,CNC_5,OP_04,11.928,306.17,1.18,0.0109
BR_2911,2025-06-11 13:20:54.290575778,Morning,CNC_1,OP_01,12.164,300.19,1.56,0.0132
BR_2912,2025-06-11 13:21:54.290575778,Morning,CNC_1,OP_01,12.132,300.0,0.47,0.0036
BR_2913,2025-06-11 13:28:26.363447100,Morning,CNC_4,OP_01,12.054,302.98,0.82,0.0042
BR_2914,2025-06-11 13:45:28.336492770,Morning,CNC_4,OP_04,12.015,303.06,0.59,0.0037
BR_2915,2025-06-11 13:46:44.530801903,Morning,CNC_4,OP_04,12.013,303.26,0.31,0.0075
BR_2916,2025-06-11 13:52:10.874519941,Morning,CNC_2,OP_04,12.051,306.25,1.26,0.009
BR_2917,2025-06-11 13:58:57.192702325,Morning,CNC_3,OP_04,12.008,299.67,0.9,0.0052
BR_2918,2025-06-11 14:08:23.195870736,Afternoon,CNC_3,OP_08,12.039,299.83,2.45,0.0172
BR_2919,2025-06-11 14:11:07.977044552,Afternoon,CNC_1,OP_05,12.115,299.79,0.4,0.0115
BR_2920,2025-06-11 14:12:56.238267169,Afternoon,CNC_2,OP_06,12.082,306.15,0.46,0.0179
BR_2921,2025-06-11 14:14:54.282242963,Afternoon,CNC_4,OP_08,12.014,302.86,2.83,0.0214
BR_2922,2025-06-11 14:21:08.368603760,Afternoon,CNC_1,OP_06,12.088,299.96,0.81,0.0155
BR_2923,2025-06-11 14:29:37.488028949,Afternoon,CNC_2,OP_07,12.007,306.34,0.6,0.0141
BR_2924,2025-06-11 14:30:37.614368441,Afternoon,CNC_5,OP_07,12.009,306.22,0.95,0.0294
BR_2925,2025-06-11 14:32:56.673440431,Afternoon,CNC_2,OP_08,12.006,306.28,0.63,0.0071
BR_2926,2025-06-11 14:44:33.326765184,Afternoon,CNC_1,OP_07,12.034,299.86,1.23,0.0146
BR_2927,2025-06-11 14:52:46.370275802,Afternoon,CNC_3,OP_06,11.973,299.45,0.72,0.0156
BR_2928,2025-06-11 15:13:43.463137406,Afternoon,CNC_4,OP_07,11.931,302.92,0.69,0.0128
BR_2929,2025-06-11 15:20:44.493168902,Afternoon,CNC_5,OP_07,11.932,305.71,0.49,0.0104
BR_2930,2025-06-11 15:23:14.357605767,Afternoon,CNC_2,OP_06,12.008,305.61,0.66,0.0416
BR_2931,2025-06-11 15:27:42.304112756,Afternoon,CNC_1,OP_07,12.121,300.23,0.58,0.0334
BR_2932,2025-06-11 15:33:06.843278879,Afternoon,CNC_1,OP_08,12.131,299.82,2.68,0.0249
BR_2933,2025-06-11 15:34:06.843278879,Afternoon,CNC_4,OP_06,11.955,302.84,1.21,0.0138
BR_2934,2025-06-11 15:38:02.749144784,Afternoon,CNC_1,OP_06,12.069,299.93,0.58,0.019
BR_2935,2025-06-11 15:44:13.409681791,Afternoon,CNC_1,OP_05,12.002,300.33,1.12,0.0148
BR_2936,2025-06-11 15:45:13.409681791,Afternoon,CNC_4,OP_05,11.924,302.97,0.68,0.0596
BR_2937,2025-06-11 15:52:48.510673583,Afternoon,CNC_5,OP_06,12.032,306.19,0.75,0.0173
BR_2938,2025-06-11 15:57:11.467863727,Afternoon,CNC_3,OP_06,11.983,299.94,1.06,0.008
BR_2939,2025-06-11 16:12:23.823517060,Afternoon,CNC_3,OP_05,12.06,299.68,0.51,0.0097
BR_2940,2025-06-11 16:13:23.823517060,Afternoon,CNC_2,OP_08,12.0,305.76,3.53,0.0328
BR_2941,2025-06-11 16:14:56.322097902,Afternoon,CNC_5,OP_07,11.965,306.0,0.84,0.0247
BR_2942,2025-06-11 16:19:32.376996450,Afternoon,CNC_2,OP_07,11.973,306.02,0.41,0.0208
BR_2943,2025-06-11 16:21:17.908767181,Afternoon,CNC_3,OP_07,11.98,300.11,0.47,0.0422
BR_2944,2025-06-11 16:27:33.883065237,Afternoon,CNC_4,OP_06,12.024,303.11,0.47,0.011
BR_2945,2025-06-11 16:34:40.777144709,Afternoon,CNC_1,OP_08,11.962,300.18,1.65,0.0118
BR_2946,2025-06-11 16:35:40.777144709,Afternoon,CNC_3,OP_05,12.062,299.85,0.98,0.0175
BR_2947,2025-06-11 16:39:17.151317772,Afternoon,CNC_5,OP_08,12.018,306.37,0.86,0.007
BR_2948,2025-06-11 16:42:50.477800268,Afternoon,CNC_3,OP_08,12.011,300.38,2.07,0.0487
BR_2949,2025-06-11 16:45:08.746143124,Afternoon,CNC_5,OP_07,12.004,305.9,0.6,0.0192
BR_2950,2025-06-11 16:58:39.328693254,Afternoon,CNC_5,OP_05,11.999,305.84,0.66,0.0455
BR_2951,2025-06-11 17:07:26.547097292,Afternoon,CNC_5,OP_08,11.937,305.64,0.88,0.0111
BR_2952,2025-06-11 17:13:24.961219816,Afternoon,CNC_2,OP_05,12.015,306.03,1.18,0.008
BR_2953,2025-06-11 17:19:40.833080963,Afternoon,CNC_4,OP_06,12.096,303.09,0.96,0.0142
